store_id,store_name,menu,summurized_review
1549986957,카페프로젝트이응,"시옷커피, 이응커피, 블랙커피, 밀크커피, 시옷커피, 이응커피, 바닐라커피, 심플 얼그레이, 심플 레이디그레이, 이응아이스티, 세모아이스티, 레몬에이드, 오리지널 휘낭시에, 오늘의 휘낭시에, 카야버터토스트, 카야치즈토스트, 피넛버터젤리토스트","카페는 조용하고 차분하며 아늑한 분위기로 힐링에 적합한 공간이며, 좋은 음악과 함께 개방감을 제공하는 인테리어가 돋보입니다. 방문자들은 친환경 철학을 가진 카페로, 텀블러 할인 혜택과 함께 오랜 시간 편안하게 머무르면서 커피와 디저트를 즐기러 옵니다. 특별히 추천되는 메뉴는 고소한 이응커피, 깔끔한 맛의 레몬에이드, 달콤한 카야토스트, 그리고 쫀득한 휘낭시에입니다."
1436665486,카페NSW,"아이스크림 크로플, 아메리카노, 카푸치노, 카페라떼, 바닐라라떼, 카라멜마끼아또, 카페모카, 딸기라떼, 초코라떼, 유자차, 쌍화차, 복숭아아이스티, 석류아이스티, 딸기스무디, 망고스무디","카페는 바이크 카페 컨셉으로 아늑하고 청량리역 근처에 위치하여, 편안한 분위기를 제공합니다. 주로 라이더들이 방문해 커피 한 잔의 여유를 즐기거나 인스타그램에 바이크 사진을 공유하는 목적이 많습니다. 특히, 맛있는 커피가 인기가 있으며, 더운 날 아아(아이스 아메리카노)를 즐기기 좋은 곳으로 평가받고 있습니다."
1884693139,카페청량 청량리역점,"추억의 도시락 티라미수 케이크, [시즌한정] 옥수수라떼, [시즌한정] 토마토주스, 쑥 시루 갸또, 카라멜 바나나 시루 갸또, 인절미 쑥개떡 꾸덕 브라우니, 청량 슈페너(only ice), 홍시 주스, 미숫가루 팥빙수, [시즌한정] 수박주스, 초코렛 찹쌀떡 꾸덕 브라우니, 흑깨 흑미찰떡 꾸덕 브라우니, [시즌한정] 참외라떼, 흑임자 크림 라떼(only ice), 자두청에이드","카페는 레트로 감성의 독특하고 재미있는 인테리어로 매우 예쁜 분위기를 제공합니다. 친구와의 만남이나 단체 모임 장소로 적합하며 대화하기 편안한 공간을 제공합니다. 특히 도시락 티라미수, 옛날 도시락 케이크, 홍시 주스 등이 맛있다는 호평을 받고 있습니다."
247197847,던킨 동대문푸르지오시티점,"올스타 도넛세트, 버라이어티10EA, 해피 먼치킨컵 (10개), 블루베리베이글, 허니딸기라떼, 버라이어티10EA, 해피 먼치킨컵 (10개), 글레이즈드팩(6개입), 올스타 도넛세트, 시나몬 슈가 츄로넛, 비요뜨 초코링 요거트 쿨라타, 약과선물세트(12개입), 약과선물세트(24개입), 약과선물세트(45개입), 커피&도넛 트윈세트, 버라이어티6EA, 플레인 스콘, 초코칩 월넛 쿠키, 흑임자 후로스티드, 업사이클 쌀겨 필드, 켈로그 콘푸로스트 우유도넛, 카라멜 츄이바, 핑크 블라썸 듀얼하트, 던킨 아메리카노 400ml, 아이스 보스톤 크림라떼, 보스톤 크림라떼, 카라멜 던카치노, 던카치노 오리지널, 켈로그 콘푸로스트 쿨라타, 나랑드 파인 스파클링 쿨라타®, 바밤바 쿨라타, 아이스 바밤바 라떼, 바밤바 라떼, 로코스비비큐 폴드포크 버거, 스팸 잉글리쉬 머핀, 수퍼잭슨 피자 브레드, 페리카나 치킨버거, 스파이시 치즈 치킨버거, (At Home)소시지로만든모짜렐라(그릭슈바인), (At Home)소시지핫도그(그릭슈바인), (At Home)크림치즈프렛즐1개입, (At Home)던킨 플레인베이글 5입, (At Home)던킨 블루베리베이글 5입, 치즈 베이글칩, 블루베리 베이글칩, 던킨 글레이즈드 팝콘, 던킨 허니버터 팝콘, (캡슐)던킨 보스톤 블렌드 (10개입), (캡슐)던킨 디카페인 블렌드 (10개입), (캡슐)던킨 에스프레소 블렌드 (10개입)","카페는 깔끔하고 친절한 분위기를 제공합니다. 많은 사람들이 생일 쿠폰과 다양한 프로모션을 이용하며 방문합니다. 던킨카페모카롤, 보스톤 크림, 스트로베리필드와 7월 신상 음료가 특히 맛있다는 평가를 받았습니다."
1237549208,어빌리티커피 외대점,"어빌리티커피, 티라미수, 바스크치즈케이크","카페는 아늑하고 여유로운 분위기이며, 다양한 좌석과 전기코드가 많아 공부하거나 일을 하기에 좋습니다. 조용히 커피를 즐기며 업무를 보거나 공연 관람 후 시간을 보내기에 적합한 장소로 방문할 만합니다. 커피뿐만 아니라 자몽에이드 등 다양한 음료와 디저트가 맛있다는 평가가 많습니다."
1134556314,슬로우봉봉 서울점,아메리카노,"카페는 아기자기하고 사랑스러운 소품들로 꾸며져 있으며, 뜨개질이 인상적인 따뜻한 분위기를 제공합니다. 방문 목적은 주로 점심 식사나 간단한 식사로 샌드위치를 즐기기 위함이 많습니다. 맛있다고 언급된 메뉴는 샌드위치, 샐러드, 커피이며 아메리카노가 특히 가성비가 좋다는 평가가 있습니다."
37525662,카페티움,아메리카노,"카페는 화사한 꽃들과 함께 꾸며져 있으며, DIY 베이킹 수업을 통해 창의적이고 즐거운 체험을 할 수 있는 아늑한 분위기를 제공합니다. 방문 목적은 주로 베이킹 클래스에 참여하거나 가족과 함께 즐거운 시간을 보내기 위함입니다. 쿠키와 도넛, 갓 구운 스콘, 딸기 생과일 주스, 딸기 요거트 블랜디드, 그리고 휘낭시에가 특히 맛있다고 칭찬받고 있습니다."
1007453343,장안제빵소,"탕종단팥빵, 생크림 단팥빵, 찹쌀도넛, 햄치즈, 피자빵, 소세지도넛, 깨찰빵, 파이만주, 소금빵, 호두파운드, 우리집 햄버거, 에그모닝샌드위치, 베이비슈, 카스테라꽈배기, 찹쌀떡도넛",이 베이커리는 동네에서 인기가 많고 친절한 분위기를 제공합니다. 방문객들은 합리적인 가격에 맛있는 디저트와 간식을 즐기기 위해 자주 찾습니다. 특히 팥빵과 우유식빵이 매우 맛있다는 평을 받고 있습니다.
1151060642,멜로우시티 2nd,"오늘의커피 (HOT/ICED), 아메리카노 (HOT/ICED), 카페라떼 (HOT/ICED), 카푸치노 (HOT), 바닐라라떼 (HOT/ICED), 프렌치바닐라라떼 (HOT/ICED), 카페모카 (HOT/ICED), 카라멜마끼아또 (HOT/ICED), NEW_롱블랙 (HOT/ICED), NEW_플랫화이트 (HOT/ICED), 토피넛라떼 (HOT/ICED), 딸기라떼, 딸기초코라떼, 고구마라떼, 녹차라떼","카페는 평가에서 인테리어나 분위기에 관한 구체적인 언급이 없어 이에 대한 정보는 제공되지 않습니다. 테니스 후 갈증 해소와 같은 일상적인 휴식과 선물용 구매 등을 위해 방문하는 고객들이 많은 것으로 보입니다. 커피가 특히 맛있다는 평이 많으며, 디카페인 옵션이 추가 요금 없이 제공되어 관심을 모으고, 밀크티도 커피만큼 좋다는 의견이 있습니다."
1201257124,디그딥,"바닐라 딥 라떼, 라즈베리크럼블쿠키, 무화과크림치즈휘낭시에, 레몬마들렌, 필터커피 - 딥 블랙, 필터커피 - 딥 블루, 필터커피 - 딥 레드, 필터커피 - 과테말라, 필터커피 - 예가체프, 필터커피 - 디카페인, 아메리카노, 카페라떼, 딥 아포가토, 딥퐁라떼, 자두에이드","카페는 크리스마스 분위기와 귀여운 두더지 캐릭터로 장식된 예쁜 인테리어로 편안하고 아늑한 분위기를 제공합니다. 방문 목적은 주로 책을 읽거나 가족, 친구들과 함께 차 한잔하며 대화를 나누기 위함입니다. 라떼와 다양한 디저트가 특히 맛있다는 평가가 많으며, 가격도 합리적입니다."
983859876,더담백,"탕종식빵, 치아바타, 바게트, 앙버터","카페의 분위기에 대한 언급은 없지만, 고객들은 가게 주인의 친절함을 언급했습니다. 방문 목적은 매장에서 제공하는 다양한 수제 빵을 구매하기 위해서입니다. 고구마치즈깜빠뉴, 무화과반크림반, 말차크림 치즈식빵, 우유식빵 등이 특히 맛있다는 평이 많습니다."
37025958,전통한방다전 경동점,"전통쌍화차, 헛개쌍화차, 쌍화커피, 서시꿀맛커피, 고은님백수오, 녹용음양으랏차, 씨원한헛개수, 여신은 S, 수능 365 (총명차), 쌍화라떼, 쌍화아이스카푸치노, 쌍화아이스스무디","카페는 전통적인 한방찻집의 매력과 깔끔한 내부로 건강하고 편안한 분위기를 제공합니다. 주로 경동시장을 방문한 고객들이 잠시 쉬어가는 장소로 적합하며, 전통 차와 함께 제공되는 다양한 다과가 매력적입니다. 계란동동쌍화차와 대추차, 생강차가 특히 맛있다는 평가를 받고 있습니다."
36233380,크레이저커피 외대점,"아메리카노, 딸복이(딸기+복숭아 라떼), 티라미쑥, 티라미수, 얼그레이 티라미수, 쑥크림라떼, 부스터샷, 넛빠(견과류+바나나 라떼), 과일 에이드 / 티, 카페라떼, 더치아메리카노, 브라운슈가라떼","카페는 지하 벙커의 독특한 공간과 함께, 대체로 따뜻한 실내가 아쉬운 분위기를 제공합니다. 방문 목적은 주로 아침 시간의 커피 한잔, 독서나 공부를 위한 카공, 또는 맛있는 디저트를 즐기기 위함입니다. 드릴 블렌딩 라떼와 피스타치오 라떼가 특히 맛있고, 다양한 디저트가 호평을 받고 있습니다."
1053802667,드쉼,"자몽얼그레이 케이크(1호), (주문불가ㅠ)복숭아보틀케익, 드쉼크림라떼, 빼빼로파운드쿠키 선물세트A, 빼빼로파운드쿠키 선물세트B, 빼빼로파운드 선물세트B, 빼빼로파운드, 빼빼로쿠키(5개입), 무화과 케이크(1호), 반반 케이크(1호), 자몽얼그레이 보틀케익, 샤인머스캣보틀케익, 무화과보틀케익, 블루베리 보틀케이크, 초코바나나 보틀케이크","카페는 조용하고 깔끔한 분위기로, 사색하거나 책 읽기에 좋은 장소입니다. 방문 목적은 주로 선물 구매, 홈플러스 문화센터 방문 후 휴식, 또는 일상적인 주말 방문으로, 친절한 서비스 덕분에 감동을 받았다는 이야기가 많습니다. 특히 아이스라떼와 갈레트 브루통, 닭호박 파운드, 보틀케이크, 밀크티가 많은 사람들에게 맛있다고 평을 받았습니다."
1427903661,커피니 신설점,"아메리카노, 디카페인 아메리카노, 콜드브루, 미숫가루라떼, 바닐라라떼, 콜드브루라떼, 자몽허브블랙티, 복숭아에이드, 한라봉에이드, 자몽에이드, 오레오쉐이크, 딸기쉐이크, 청포도스무디, 망고스무디, 딸기스무디","카페는 넓고 아늑하며 다육식물로 꾸며진 인테리어 덕에 시각적으로 즐겁고, 화장실도 깨끗하여 쾌적한 분위기를 제공합니다. 이곳은 공부하거나 대화 나누기에 적합하며 친절한 직원 서비스 덕분에 기분 좋게 시간을 보낼 수 있는 장소로 추천됩니다. 맛있는 커피와 커피콩빵이 특히 인기가 많습니다."
38301358,투썸플레이스 답십리사거리점,"윈터뱅쇼(R), TWG카모마일유자티(R), 떠먹는 로투스 비스코프 아박, 투썸 해피데이 베어, 투썸 오벌 티라미수, 바나나 샷 라떼(R), 바나나 샷 라떼(L), 바나나 샷 아메리카노(L), [MAX SIZE] 복숭아 아샷추, [MAX SIZE] 레몬 아샷추, 디카페인 바나나 샷 라떼(R), 디카페인 바나나 샷 라떼(L), 디카페인 바나나 샷 아메리카노(L), 디카페인 콜드브루(R), 디카페인 콜드브루(L), 윈터뱅쇼(R), 윈터뱅쇼(L), 뱅쇼로우슈거(R), 뱅쇼로우슈거(L), 진저시트러스라떼(R), TWG카모마일유자티(R), 피치블랙티(R), 피치블랙티(L), 제주유기농녹차(L), 초콜릿라떼(R), 클래식가토쇼콜라, 마이투썸하트듀오, 고구마 밀크 생크림, 레드벨벳, 퀸즈캐롯, [세트]투썸 오벌 티라미수, [세트]클래식가토쇼콜라, [세트]고구마 밀크 생크림, [세트]레드벨벳, [세트]퀸즈캐롯, P. 체리 생크림 케이크, P.옥수수 바스크 치즈, 떠먹는 로투스 비스코프 아박, 떠먹는 아박, P.뉴욕치즈, 오븐에 구운 몬테크리스토, 부드러운 에그 잉글리쉬 머핀, 클래식 베이글, 소금 프레첼 베이글, 블루베리 베이글 [BETTER], 황치즈마카롱, 청포도요거트마카롱, 산딸기마카롱, 블루베리마카롱, 벨지안초콜릿마카롱, 크리스피칩살구넛츠, 투썸원두_블랙그라운드(200g), 투썸원두_아로마노트(200g), 투썸원두_디카페인(200g), 투썸에이리스트_스틱커피, 투썸에이리스트_바닐라라떼",카페는 넓고 조용하며 오랜 대화를 나누기 좋은 분위기를 제공합니다. 특별한 날을 위한 방문이나 일상적인 이용 모두에 적합합니다. 케이크와 새로운 디저트가 특히 맛있다는 평이 많습니다.
1245864114,그레이드비 카페,"시그니처 B라떼, 크림모카, 그레이드 그린, 딸기슈, 슈크림슈페너, 딸기폭탄라떼, 베리크림 크로플, [패스오더전용] 100원 아메리카노, 베리크림라떼, 흑임자 슈페너, 흑임자크림 크로플, 가나슈 크로플, 그레이드 옐로우(바나나), 코코넛 커피스무디, 꾸덕 망고스무디","카페는 아기자기하게 꾸며진 작은 크기의 공간이지만 실내외 모두 분위기가 좋고 아늑합니다. 방문 목적은 주로 맛있는 커피, 특히 시그니처 라떼와 다양한 음료를 즐기기 위함입니다. 추천 메뉴로는 시그니처 라떼, 베리 크림 라떼, 크로플, 수제 망고 소르베, 그리고 흑임자라떼가 있습니다."
13192370,고스란,"백일/돌 상차림(백설기16p+수수팥), 영양찰떡 선물세트/예단/이바지, 쑥/현미 인절미 선물세트 (소), 백설기 한말 (50개), 수수팥떡 한접시, 찰떡 선물세트(쇼핑백일체형), 직접만든 식혜, 흑임자인절미 한접시, 오색경단 한접시, 꿀떡 한접시, 두텁떡 선물 (소)","카페의 인테리어에 대한 특정한 언급은 없지만, 떡과 함께하는 전반적인 분위기는 편안하고 흡족한 느낌을 줍니다. 시어머니 칠순 잔치를 위한 특별한 떡 케이크를 준비하고 특히 개별 포장 등으로 실용성을 높여 가족 모임에도 적합하다는 점이 강조되었습니다. 떡과 가래떡이 매우 맛있고, 국산 들기름이 일품이라는 점에서 큰 만족을 얻고 있습니다."
1069120180,웰컴투마이홈,"아메리카노, 카페라떼, 플랫화이트, 바닐라밀크라떼, 스너플 라떼","카페는 아늑하고 차분한 분위기로 대화하거나 휴식을 취하기에 적합한 공간입니다. 방문객들은 빵과 커피의 맛에 감동하며, 디저트를 맛보기 위해 방문하기도 합니다. 특히, 까눌레, 소금빵, 애플파이와 같은 베이커리 메뉴와 아이스라떼가 맛있다는 평이 많습니다."
1000955576,고소운,"수플레 (브륄레), 수플레 (크림치즈), 수플레 (딥초콜렛), 수플레 (우지말차), 수제 딸기 에이드, 패션후르츠 에이드, 블루레몬에이드, 피치 코코 미드 샷, 히비스커스 오로라 티, 신비레몬티, 얼그레이 티, 페퍼민트 티, 당고라떼, 수제 딸기라떼, 초코라떼","카페는 지하에 위치해 있으며, 아늑한 분위기와 예쁜 인테리어를 자랑합니다. 손님들은 주로 수플레 케이크를 즐기기 위해 방문하며, 선물 포장에도 적합하다는 평이 있습니다. 고소한 수플레 브륄레와 커피, 쫀득한 당고가 특히 인기가 많습니다."
1802447035,이문일공칠 인더북,"버터스카치 아메리치노, 레몬 하이볼, 블루하와이, 라임 모히또, 이문 아메리카노, 젊은 카페라떼의 초상, 위대한 카푸치노, 불고기 샌드위치, 참치 듬뿍 샌드위치, 베이컨 치즈 샌드위치, 에그 듬뿍 샌드위치, 닭가슴살 클럽 샌드위치, 블루베리 아이스크림, 자두스무디, 자두에이드","카페는 넓고 공부하기에 좋은 쾌적한 분위기를 제공합니다. 방문 목적은 주로 공부와 같은 학업 활동으로 보입니다. 특별한 메뉴 언급은 없지만, 외대생에게 할인이 제공되어 학생들에게 인기가 있습니다."
1996337341,퍼퓨어,"아사이볼, 생과일산도 1pcs, 레드볼, 그린볼, 옐로볼, 그릭요거트(꿀 기본제공), 생과일그릭요거트, 아메리카노, 카페라떼, 카페모카, 바닐라라떼, 연유라떼, 아이스티, 리얼초코라떼, 딸기라떼","카페는 아늑하고 포근한 인테리어로, 깔끔하고 편안한 분위기를 제공합니다. 다양한 메뉴를 즐기러 오거나 처음 접해보는 음식을 맛보러 오는 방문객들이 많습니다. 아사이볼과 바닐라크림 크루아상이 특히 맛있다는 평가가 있으며, 신선한 과일과 커피, 요거트도 맛있다는 리뷰가 있습니다."
1723391166,7카롱,"얼쿠, 마카롱","카페는 친절한 사장님과 함께 따뜻하고 아기자기한 분위기를 제공합니다. 주로 마카롱이나 쿠키 구매를 위해 방문하며, 친구에게 선물하기에도 적합한 장소입니다. 특히 말차와 마카롱, 커피가 맛있다는 평이 많습니다."
11665599,싼타나,"카프리, 버드와이저, 카스, 맥스(500ml)","카페는 LP 음악과 함께 차분한 분위기를 제공하며, 그 당시의 감성을 자아내는 곳으로 평가받고 있습니다. 방문 목적에는 음악 감상, 신청곡을 통한 추억 소환, 또는 혼자 조용히 책을 읽기 좋은 장소로 언급되었습니다. 메뉴에 대한 구체적인 언급은 없으나, 전반적으로 가격 대비 가치 있는 소비라는 평가가 있으며, 맥주 가격이 부담스럽지 않다는 의견이 있습니다."
1394873024,카페 이젤,"그릭요거트, 크림 밤밀크티, 버터바, 바닐라라떼, 클럽샌드위치, 아메리카노, 카페라떼, 바닐라라떼, 카페모카, 돌체라떼, 복숭아 우롱 아이스티, 크림 밤밀크티, 생토마토주스, 레몬에이드, 자몽에이드, 딸기에이드, 청포도에이드, 바질토마토에이드, 초코라떼, 딸기라떼, 말차라떼, 오곡라떼, 캐모마일, 페퍼민트, 녹차, 레몬청티, 자몽청티, 버터바, 그릭요거트, 햄치즈토스트, 클럽샌드위치","카페는 조용하고 아늑하며 음악이 좋고 햇빛이 잘 들어오는 분위기로, 작지만 편안한 느낌을 줍니다. 방문 목적은 샌드위치와 디저트, 커피를 즐기기 위한 것이 주를 이루며, 친절한 사장님도 큰 매력 포인트입니다. 바닐라 라떼와 버터바, 그리고 신선한 재료로 만든 샌드위치가 특히 맛있다는 평가를 받았습니다."
1163934913,캘리포니아도넛클럽 장안점,"[SET] 4개 세트박스, 우유크림 도넛, 크림브륄레 크림 도넛, 바닐라 크림 도넛, 우유 쏙 딸기 크림 도넛, 대학교 및 대학병원(추가배달요금), 아메리카노 [BIG CAN](ICE(500ml)), 아메리카노 [BIG CAN](HOT(500ml)), 카페라떼 [BIG CAN](ICE(500ml)), 카페라떼 [BIG CAN](HOT(350ml)), 바닐라라떼 [BIG CAN](ICE(500ml)), 애플 시나몬 에이드 [BIG CAN](ICE(500ml)), 오렌지 에이드 [BIG CAN](ICE(500ml)), 망고 자몽 에이드 [BIG CAN](ICE(500ml)), 레몬 아이스티 [BIG CAN](ICE(500ml)), 복숭아 아이스티 [BIG CAN](ICE(500ml)), 딸기라떼 [BIG CAN](ICE(500ml)), 옥수수라떼 [BIG CAN](ICE(500ml)), 망고라떼 [BIG CAN](ICE(500ml)), 초코라떼 [BIG CAN](ICE(500ml)), 초코라떼 [BIG CAN](HOT(500ml)), 얼그레이 밀크티(ICE(500ml)), 얼그레이 밀크티(HOT(500ml)), [SET] 8개 세트박스, [SET] 4개 세트박스, [SET] 도넛2+커피1 (500원 인하), 유자 글레이즈드, 얼그레이 글레이즈드, 라즈베리 글레이즈드, 카푸치노 도넛, 쿠키앤크림 도넛","매장은 핑크빛 인테리어로 귀여운 분위기를 자아내며, 1인석과 2인석이 마련되어 혼자 방문하기에도 좋습니다. 방문 목적은 주로 도넛을 즐기기 위해서이며, 도넛 종류가 많고 가성비가 좋다고 평가받고 있습니다. 라즈베리 글레이즈 도넛, 크림브륄레 도넛, 앙글레이즈드 크림 도넛, 얼그레이 등을 특히 추천합니다."
553438402,핸섬로스팅커피,"[패스오더전용] 100원 아메리카노, 브루잉커피, 아메리카노, 카페라떼, 휘낭시에, 바스크 치즈 케이크, 에스프레소 도피오, 카페 스트라파짜토, 카페 마끼아또, 아쌈 밀크티","카페는 작지만 아늑한 분위기를 가지고 있으며, 바 매장 형태로 구성되어 있습니다. 방문 목적은 주로 커피를 즐기기 위한 것이며, 출근길에 들르기에도 좋습니다. 커피 맛이 매우 뛰어나고 디저트도 맛있다는 평가가 많으며, 사장님의 친절함도 긍정적인 요소로 언급됩니다."
35244230,이에나파이,"프레첼 앙버터, 오키나와, 마늘스틱, 에그타르트, 오렌지롤, 천연발효호밀빵, 바질토마토, 호두파이","카페의 분위기나 인테리어에 대한 언급은 없습니다. 방문 목적에 대한 명확한 정보는 없지만, 지역 내 맛있는 빵집으로서 인기가 있는 것으로 보입니다. 식빵과 바게트 샌드위치를 포함한 다양한 빵들이 특별히 맛있다는 평이 많습니다."
1168660167,컴투레스트,"딸기 판나코타, 필터커피, 아메리카노, 라떼, 쑥-라떼, 아인쑥페너","카페는 따뜻하고 감성적인 우드 인테리어로 인해 차분한 분위기를 느낄 수 있으며, 단골 고객이 많은 조용한 장소입니다. 친구들과 여유로운 시간을 보내거나 혼자 쉬기에도 적합한 것으로 보입니다. 특히 라떼, 디카페인 커피, 시나몬 카푸치노, 판나코타, 인생쑥크림이 맛있다는 평가가 많습니다."
1158688459,카페파인,아메리카노,"카페는 넓고 깔끔한 인테리어와 디자인이 돋보이며, 각 자리마다 콘센트가 구비되어 있어 학습 공간으로서 인기가 많습니다. 주로 공부하거나 일을 하기 위해 방문하며, 고퀄리티의 커피와 디저트가 방문의 주요 이유입니다. 예가체프 같은 향미의 커피가 특히 맛있다고 호평을 받았습니다."
1928266959,망우로30,"쉬림프그릴샐러드, 루꼴라 프로슈토피자, 그릴드 라구 파니니(with감자튀김), 크림머쉬룸피자, 치킨콥샐러드, 아포가토브레드, 디아블로 라구피자, 아메리카노, 콜드브루, 카페모카, 콜드브루슈페너, 크림커피, 죠리퐁스무디","카페는 햇살이 잘 들어와 기분이 좋아지며, 주택을 개조한 감성적인 인테리어로 데이트나 업무를 하기에 적합합니다. 크로플 맛집으로 불리며, 베리스무디, 크림라떼, 콜드브루슈페너 등이 특히 맛있다는 평이 많습니다. 쉬림프 샐러드와 치킨 샐러드도 맛있기로 유명합니다."
33077968,아일랜드비,"크렘브륄레 수플레(계절과일), 스트로베리 와플, 플레인 휘낭시에, 초코크렘브륄레수플레, 누텔라바나나와플, 아이스크림 와플, 토마토바질파니니, 아메리카노s(take out)","카페는 넓고 아늑하며 조용한 음악과 친절한 직원 덕분에 편안한 분위기를 제공합니다. 방문 목적은 대화나 작업, 카공하기에 적합하며 학생들에게도 편리한 환경을 제공합니다. 특히 에그타르트, 수플레, 그리고 커피가 맛있다는 평이 많아 자주 재방문하고 싶어지는 곳입니다."
636675280,투썸플레이스 경희대점,"윈터뱅쇼(R), TWG카모마일유자티(R), 바나나 샷 라떼(R), 바나나 샷 라떼(L), 바나나 샷 아메리카노(L), [MAX SIZE] 복숭아 아샷추, [MAX SIZE] 레몬 아샷추, 디카페인 바나나 샷 라떼(R), 디카페인 바나나 샷 라떼(L), 디카페인 바나나 샷 아메리카노(L), 디카페인 콜드브루(R), 디카페인 콜드브루(L), 윈터뱅쇼(R), 윈터뱅쇼(L), 뱅쇼로우슈거(R), 뱅쇼로우슈거(L), 진저시트러스라떼(R), TWG카모마일유자티(R), 피치블랙티(R), 피치블랙티(L), 제주유기농녹차(L), 초콜릿라떼(R), P.옥수수 바스크 치즈, 청포도요거트마카롱, 산딸기마카롱, 블루베리마카롱, 벨지안초콜릿마카롱, 마다가스카르바닐라마카롱","카페는 쾌적하고 대화하기 좋은 분위기를 제공합니다. 자주 방문할 만큼 만족스러워 방문객들은 지속적으로 찾는 곳입니다. 특히 케이크와 그린티, 그리고 커피가 맛있다는 평이 많습니다."
1940463824,투썸플레이스 청량리점,"아메리카노(R), 카페모카(R), 카페라떼(R)","카페는 넓고 쾌적하며 좋은 분위기를 제공합니다. 주로 간단한 음료를 즐기기 위해 방문하는 고객들이 많습니다. 아메리카노, 뱅쇼, 디저트 케이크가 특히 맛있다는 평이 있습니다."
1557145300,레이지코지,"카페라떼, 뱅쇼(겨울만), 레이지라떼, 사과에이드, 사과햄치즈 치아바타 파니니, 바스크치즈케이크, 휘낭시에, 수제밀크티, 리얼코코아, 디카페인, 에그햄치즈토스트","카페는 공간이 예쁘고 포근한 분위기를 제공합니다. 친절한 사장님과 함께 커피 맛이 훌륭해 지인 추천으로 방문하거나 특별한 계기가 있을 때 오기 좋습니다. 파니니와 에그햄토스트, 레이지라떼가 특히 맛있다는 긍정적인 평가가 많습니다."
35003605,엔드롱,"카페라떼, 플랫화이트, 아메리카노, 롱블랙, 르완다 무지나 워시드, 에티오피아 벤사 아마제 G1 내추럴, 케냐 아이히더 AA Plus 워시드, 토피넛라떼, 로얄밀크티, 코코넛블렌디드","카페는 작은 규모로 인해 조용하며, 인테리어 또한 아름다워서 편안한 분위기를 제공합니다. 방문 목적은 주로 맛있는 커피를 즐기기 위해 오며, 그 외에도 사장님의 친절함을 느끼기 위해 자주 찾는다는 의견이 많습니다. 아이리시 라떼와 드립 커피가 특히 맛있다는 평을 받았으며, 커피를 위해 원두를 구매하는 고객도 많습니다."
1638613717,페르비타커피,"핸드드립, 사이폰, 아메리카노, 카페 라떼","카페는 넓고 대화하기 편한 공간으로, 더운 날씨에 시원한 장소에서 즐기기에 좋습니다. 하리오 키트를 선물하기 위해 방문한 손님도 있습니다. 맛있는 커피가 특히 인상적이라는 평가가 많습니다."
31015128,크리스피크림도넛 롯데백화점청량리점,"오리지널 글레이즈드, 초콜릿 아이스드 글레이즈드, 초코홀릭, 우유크림 듬뿍, 뉴욕 치즈케익, 슈거 코티드, 프리미엄 스트로베리 필드, 로투스 비스코프 도넛, 글레이즈드 사워 크림, 글레이즈드 초콜릿 케익, 아메리카노 S, 아이스 아메리카노 M","카페의 인테리어 분위기나 목적에 대한 언급은 없습니다. 방문 목적에 대한 특정한 설명은 없으며, 쿠폰을 사용한 구매 경험이 있습니다. 바프 컬렉션 더즌이 특히 맛있다는 평가가 많으며, 전반적으로 맛이 좋다는 리뷰가 많습니다."
1004534489,오슬로우커피 답십리점,"크림라떼, 리얼바닐라라떼, 페레로라떼, 아메리카노, 디카페인아메리카노, 콜드브루 아메리카노, 헤이즐넛아메리카노, 카페라떼, 달고나카페라떼, 오틀리카페라떼, 헤이즐넛라떼, 돌체라떼, 카라멜마끼아토, 카페모카, 시나몬커피","카페는 넓고 조용하며 아늑한 분위기로 작업하거나 책을 읽기에 적합합니다. 방문 목적은 주로 커피를 마시거나 테이크아웃, 그리고 시간을 보내기 위함입니다. 크림라떼와 커피, 그리고 쿠키가 특히 맛있다는 평이 많습니다."
1849994971,TSC,"에스프레소 봄본, TSC 크림 라떼, 에스프레소, 에스프레소 마끼아또, 아메리카노, 카페 라떼, 바닐라빈 라떼, 백향과 에이드, 루이보스 슈프림(Tavalon)","카페는 작지만 아늑하고 힙한 분위기를 지니고 있어 편안하게 오래 머무르기 좋습니다. 커피를 맛보기 위해 다양한 요청을 하며 자주 방문하는 손님들이 많은 편입니다. 특히 디카페인 커피, 라떼, 녹차라떼, 크림라떼의 맛이 뛰어나다는 평가가 많습니다."
1141283550,이문동커피집 크럼블로스터스,"아이스그것, 에스프레소 ( 2shot ), 아메리카노, 플랫화이트, 라떼, 오트 라떼, 바닐라 라떼, 카라멜 라떼, 카페 모카, 콘 크레마, 크림 모카, 아인슈페너, 밀크티, 시원한 딸기 우유, 겨울 라떼 (오레오라떼)","카페는 독특하고 아름다운 인테리어로 테이크아웃을 주로 하는 곳이지만 매장 안팎의 매력적인 분위기를 제공합니다. 주로 음료의외대에서의 마지막 근무 기념이나 특별한 메뉴를 즐기기 위한 방문이 많았습니다. 특히 흑임자 라떼와 디카페인 아메리카노가 맛있다는 평을 받았으며, 가성비 좋은 커피로 유명합니다."
